"Open.Houses","Photo","MLS","AR","Type","S","Address","City","BR","Baths.FTHQ.","SqFt","LP...SqFt","LP","SP","HOD","Lot.Sz","YB","DOM","X..of.Units","Change.Date","latitude","longitude","unit_count","Units_used","Pred_Unit_Rent","GPR_Monthly","EGI_Monthly","EGI_Annual","Expense_Size_Band","Expense_Size_Multiplier","Est_Expense_per_Unit_Annual","Annual_Expenses_Total","NOI_Monthly","NOI_Annual","Price_Used","Cap_Rate","Cap_Rate_Pct","Vacancy_Assumed","Benchmark_Base_perUnit_Annual","Benchmark_Notes","Baths","year","month_num","quarter_3m","GRM","CITY_KEY","lat","lon","addr","SP_num","popup_html"
NA,22,"CV17045871MR",1795,"INC","S","424  W 7th ST ","UPLAND",NA,"7.00 (0 0 0 0)",8540,"$140.52",1200000,1010000,"","23,300",1908,312,6,2018-02-20,34.0887275,-117.6562378,NA,6,1728.72,10372.32,9853.704,118244.448,"<50",1.18,10030,60180,4838.704,58064.448,1010000,0.0574895524752475,5.74895524752475,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",7,2018,2,1,8.54162725678249,"UPLAND",34.0887275,-117.6562378,"424  W 7th ST ",1010000,"<b>424  W 7th ST </b><br/>SP: $1,010,000<br/>Date: 2018-02-20<br/># Units: 6<br/>Cap Rate: 5.75%<br/>GRM: 8.5"
NA,15,"CV17181716MR",1795,"INC","S","1042   San Bernardino RD ","UPLAND",NA,"1.00 (0 0 0 0)",875,"$480",420000,415000,"","9,200",1948,130,1,2018-01-05,34.1006017,-117.6375001,NA,1,1529.81,1529.81,1453.3195,17439.834,"<50",1.18,10030,10030,617.486166666667,7409.834,415000,0.017855021686747,1.7855021686747,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",1,2018,1,1,23.7960980591902,"UPLAND",34.1006017,-117.6375001,"1042   San Bernardino RD ",415000,"<b>1042   San Bernardino RD </b><br/>SP: $415,000<br/>Date: 2018-01-05<br/># Units: 1<br/>Cap Rate: 1.79%<br/>GRM: 23.8"
NA,1,"CV17205869MR",1543,"INC","S","932  N Laurel AVE ","ONTARIO",NA,"2.00 (0 0 0 0)",1023,"$329.42",337000,342000,"$0.00","7,152",1923,58,2,2018-02-04,34.074924,-117.6530065,NA,2,1448.09,2896.18,2751.371,33016.452,"<50",1.18,10030,20060,1079.70433333333,12956.452,342000,0.0378843625730994,3.78843625730994,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2018,2,1,10.3584721944078,"ONTARIO",34.074924,-117.6530065,"932  N Laurel AVE ",342000,"<b>932  N Laurel AVE </b><br/>SP: $342,000<br/>Date: 2018-02-04<br/># Units: 2<br/>Cap Rate: 3.79%<br/>GRM: 10.4"
NA,3,"CV17272727MR",1543,"INC","S","402  E California ST ","ONTARIO",NA,"2.00 (0 0 0 0)",1756,"$215.83",379000,395000,"","7,600",1914,18,2,2018-02-14,34.055682,-117.647055,NA,2,1530.74,3061.48,2908.406,34900.872,"<50",1.18,10030,20060,1236.73933333333,14840.872,395000,0.0375718278481013,3.75718278481013,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2018,2,1,11.3177687938571,"ONTARIO",34.055682,-117.647055,"402  E California ST ",395000,"<b>402  E California ST </b><br/>SP: $395,000<br/>Date: 2018-02-14<br/># Units: 2<br/>Cap Rate: 3.76%<br/>GRM: 11.3"
NA,13,"CV18009001MR",1795,"INC","S","876   Sycamore CT #A,B,C","UPLAND",NA,"1.00 (0 0 0 0)",2516,"$265.50",668000,655000,"$0.00","7,680",1957,39,3,2018-04-06,34.0878804,-117.6393639,NA,3,1558.32,4674.96,4441.212,53294.544,"<50",1.18,10030,30090,1933.712,23204.544,655000,0.0354267847328244,3.54267847328244,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",1,2018,4,2,12.2901886542082,"UPLAND",34.0878804,-117.6393639,"876   Sycamore CT #A,B,C",655000,"<b>876   Sycamore CT #A,B,C</b><br/>SP: $655,000<br/>Date: 2018-04-06<br/># Units: 3<br/>Cap Rate: 3.54%<br/>GRM: 12.3"
NA,4,"CV18034356MR",1455,"INC","S","4475   Bonnie Brae ST ","MONTCLAIR",NA,"4.00 (0 0 0 0)",3592,"$208.80",750000,750000,"$0.00","7,200",1962,0,4,2018-03-27,34.08246,-117.7076241,NA,4,1567.84,6271.36,5957.792,71493.504,"<50",1.18,10030,40120,2614.45866666667,31373.504,750000,0.0418313386666666,4.18313386666666,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",4,2018,3,1,10.4904635811388,"MONTCLAIR",34.08246,-117.7076241,"4475   Bonnie Brae ST ",750000,"<b>4475   Bonnie Brae ST </b><br/>SP: $750,000<br/>Date: 2018-03-27<br/># Units: 4<br/>Cap Rate: 4.18%<br/>GRM: 10.5"
NA,2,"CV18034365MR",1455,"INC","S","4485   Bonnie Brae ST ","MONTCLAIR",NA,"4.00 (0 0 0 0)",3592,"$208.80",750000,750000,"$0.00","7,320",1962,0,4,2018-03-27,34.0824528,-117.7074408,NA,4,1560.04,6240.16,5928.152,71137.824,"<50",1.18,10030,40120,2584.81866666667,31017.824,750000,0.0413570986666667,4.13570986666667,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",4,2018,3,1,10.5429145541477,"MONTCLAIR",34.0824528,-117.7074408,"4485   Bonnie Brae ST ",750000,"<b>4485   Bonnie Brae ST </b><br/>SP: $750,000<br/>Date: 2018-03-27<br/># Units: 4<br/>Cap Rate: 4.14%<br/>GRM: 10.5"
NA,16,"CV18044426MR",1795,"INC","S","176  S 2nd AVE ","UPLAND",5,"5.00 (4 0 1 0)",2408,"$290.28",699000,700000,"$0.00","6,500",1951,3,4,2018-03-30,34.0928924,-117.6484452,NA,4,1415.9,5663.6,5380.42,64565.04,"<50",1.18,10030,40120,2037.08666666667,24445.04,700000,0.0349214857142857,3.49214857142857,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",5,2018,3,1,10.8417806292693,"UPLAND",34.0928924,-117.6484452,"176  S 2nd AVE ",700000,"<b>176  S 2nd AVE </b><br/>SP: $700,000<br/>Date: 2018-03-30<br/># Units: 4<br/>Cap Rate: 3.49%<br/>GRM: 10.8"
NA,17,"CV18044523MR",1795,"INC","S","176  S 2nd AVE ","UPLAND",NA,"4.00 (0 0 0 0)",2408,"$290.28",699000,700000,"","6,500",1951,3,4,2018-03-30,34.0928924,-117.6484452,NA,4,1600.18,6400.72,6080.684,72968.208,"<50",1.18,10030,40120,2737.35066666667,32848.208,700000,0.0469260114285714,4.69260114285714,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",4,2018,3,1,9.59321900847558,"UPLAND",34.0928924,-117.6484452,"176  S 2nd AVE ",700000,"<b>176  S 2nd AVE </b><br/>SP: $700,000<br/>Date: 2018-03-30<br/># Units: 4<br/>Cap Rate: 4.69%<br/>GRM: 9.6"
NA,3,"CV18047872MR",1543,"INC","S","135  N Miramonte AVE #AB","ONTARIO",NA,"3.00 (0 0 0 0)",1550,"$258",399900,340000,"$0.00","6,650",1922,93,3,2018-07-13,34.064285,-117.6426958,NA,3,1463.23,4389.69,4170.2055,50042.466,"<50",1.18,10030,30090,1662.7055,19952.466,340000,0.0586837235294118,5.86837235294118,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2018,7,3,6.79422952497984,"ONTARIO",34.064285,-117.6426958,"135  N Miramonte AVE #AB",340000,"<b>135  N Miramonte AVE #AB</b><br/>SP: $340,000<br/>Date: 2018-07-13<br/># Units: 3<br/>Cap Rate: 5.87%<br/>GRM: 6.8"
NA,5,"CV18074042MR",1543,"INC","S","300  E California ST ","ONTARIO",NA,"3.00 (0 0 0 0)",1564,"$280.69",439000,446000,"$0.00","7,448",1922,32,2,2018-05-30,34.055672,-117.648225,NA,2,1566.47,3132.94,2976.293,35715.516,"<50",1.18,10030,20060,1304.62633333333,15655.516,446000,0.0351020538116592,3.51020538116592,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2018,5,2,12.4875698281946,"ONTARIO",34.055672,-117.648225,"300  E California ST ",446000,"<b>300  E California ST </b><br/>SP: $446,000<br/>Date: 2018-05-30<br/># Units: 2<br/>Cap Rate: 3.51%<br/>GRM: 12.5"
NA,32,"CV18082302MR",1795,"INC","S","63  S Loma PL ","UPLAND",NA,"3.00 (0 0 0 0)",2294,"$265.91",610000,610000,"$0.00","12,566",1947,33,2,2018-05-16,34.0948408,-117.6859561,NA,2,1625.89,3251.78,3089.191,37070.292,"<50",1.18,10030,20060,1417.52433333333,17010.292,610000,0.0278857245901639,2.78857245901639,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2018,5,2,16.4552251166514,"UPLAND",34.0948408,-117.6859561,"63  S Loma PL ",610000,"<b>63  S Loma PL </b><br/>SP: $610,000<br/>Date: 2018-05-16<br/># Units: 2<br/>Cap Rate: 2.79%<br/>GRM: 16.5"
NA,1,"CV18089636MR",1543,"INC","S","317  E Maitland ST ","ONTARIO",NA,"2.00 (0 0 0 0)",1120,"$348.13",389900,386500,"","7,600",1951,12,2,2018-06-01,34.0537,-117.6480604,NA,2,1517.96,3035.92,2884.124,34609.488,"<50",1.18,10030,20060,1212.45733333333,14549.488,386500,0.037644212160414,3.7644212160414,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2018,6,2,11.1674578947831,"ONTARIO",34.0537,-117.6480604,"317  E Maitland ST ",386500,"<b>317  E Maitland ST </b><br/>SP: $386,500<br/>Date: 2018-06-01<br/># Units: 2<br/>Cap Rate: 3.76%<br/>GRM: 11.2"
NA,41,"CV18090568MR",1543,"INC","S","126   Lassen PL ","ONTARIO",NA,"6.00 (0 0 0 0)",4050,"$259.26",1050000,1050000,"$0.00","13,100",1986,10,4,2018-06-01,34.0648495,-117.6208697,NA,4,1853.67,7414.68,7043.946,84527.352,"<50",1.18,10030,40120,3700.61266666667,44407.352,1050000,0.0422927161904762,4.22927161904762,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",6,2018,6,2,12.422014592389,"ONTARIO",34.0648495,-117.6208697,"126   Lassen PL ",1050000,"<b>126   Lassen PL </b><br/>SP: $1,050,000<br/>Date: 2018-06-01<br/># Units: 4<br/>Cap Rate: 4.23%<br/>GRM: 12.4"
NA,3,"CV18101689MR",1543,"INC","S","1129  E La Deney CT ","ONTARIO",NA,"4.00 (0 0 0 0)",3502,"$222.73",780000,810000,"","6,600",1964,7,4,2018-06-10,34.0843988,-117.6312316,NA,4,1538.17,6152.68,5845.046,70140.552,"<50",1.18,10030,40120,2501.71266666667,30020.552,810000,0.0370624098765432,3.70624098765432,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",4,2018,6,2,11.5482410232529,"ONTARIO",34.0843988,-117.6312316,"1129  E La Deney CT ",810000,"<b>1129  E La Deney CT </b><br/>SP: $810,000<br/>Date: 2018-06-10<br/># Units: 4<br/>Cap Rate: 3.71%<br/>GRM: 11.5"
NA,43,"CV18107852MR",1795,"INC","S","811   Washington BLVD ","UPLAND",NA,"3.00 (0 0 0 0)",1954,"$296.78",579900,560000,"$0.00","7,350",1908,7,3,2018-07-02,34.098156,-117.6400626,NA,3,1517.57,4552.71,4325.0745,51900.894,"<50",1.18,10030,30090,1817.5745,21810.894,560000,0.038948025,3.8948025,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2018,7,3,10.7897948732829,"UPLAND",34.098156,-117.6400626,"811   Washington BLVD ",560000,"<b>811   Washington BLVD </b><br/>SP: $560,000<br/>Date: 2018-07-02<br/># Units: 3<br/>Cap Rate: 3.89%<br/>GRM: 10.8"
NA,17,"CV18120588MR",1795,"INC","S","434   Fairwood WAY ","UPLAND",NA,"14.00 (0 0 0 0)",4028,"$255.46",1029000,1005000,"","10,191",1964,14,4,2018-06-14,34.0988798,-117.6763577,NA,4,1616.68,6466.72,6143.384,73720.608,"<50",1.18,10030,40120,2800.05066666667,33600.608,1005000,0.0334334407960199,3.34334407960199,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",14,2018,6,2,13.6325517011471,"UPLAND",34.0988798,-117.6763577,"434   Fairwood WAY ",1005000,"<b>434   Fairwood WAY </b><br/>SP: $1,005,000<br/>Date: 2018-06-14<br/># Units: 4<br/>Cap Rate: 3.34%<br/>GRM: 13.6"
NA,67,"CV18126931MR",1795,"INC","S","996   Springfield ST #D","UPLAND",NA,"7.00 (0 0 0 0)",4028,"$247.02",995000,1020000,"$0.00","8,392",1967,3,4,2018-07-10,34.108616,-117.6654262,NA,4,1624.48,6497.92,6173.024,74076.288,"<50",1.18,10030,40120,2829.69066666667,33956.288,1020000,0.0332904784313725,3.32904784313725,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",7,2018,7,3,13.7695884545403,"UPLAND",34.108616,-117.6654262,"996   Springfield ST #D",1020000,"<b>996   Springfield ST #D</b><br/>SP: $1,020,000<br/>Date: 2018-07-10<br/># Units: 4<br/>Cap Rate: 3.33%<br/>GRM: 13.8"
NA,22,"CV18142596MR",1543,"INC","S","1468  E D ST ","ONTARIO",NA,"6.00 (0 0 0 0)",4033,"$272.75",1100000,1058000,"","12,060",1986,6,4,2018-08-30,34.0670593,-117.6349587,NA,4,1841.19,7364.76,6996.522,83958.264,"<50",1.18,10030,40120,3653.18866666667,43838.264,1058000,0.0414350321361059,4.14350321361059,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",6,2018,8,3,12.6014992401463,"ONTARIO",34.0670593,-117.6349587,"1468  E D ST ",1058000,"<b>1468  E D ST </b><br/>SP: $1,058,000<br/>Date: 2018-08-30<br/># Units: 4<br/>Cap Rate: 4.14%<br/>GRM: 12.6"
NA,17,"CV18145627MR",1795,"INC","S","909   Springfield ST ","UPLAND",NA,"8.00 (0 0 0 0)",4028,"$247.02",995000,985000,"","8,920",1967,22,4,2018-09-14,34.10878,-117.6638511,NA,4,1632.77,6531.08,6204.526,74454.312,"<50",1.18,10030,40120,2861.19266666667,34334.312,985000,0.0348571695431472,3.48571695431472,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",8,2018,9,3,13.2295897113387,"UPLAND",34.10878,-117.6638511,"909   Springfield ST ",985000,"<b>909   Springfield ST </b><br/>SP: $985,000<br/>Date: 2018-09-14<br/># Units: 4<br/>Cap Rate: 3.49%<br/>GRM: 13.2"
NA,40,"CV18152059MR",487,"INC","S","341   Harvard  ","CLAREMONT",NA,"3.00 (0 0 0 0)",2340,"$597.65",1398500,1350000,"$0.00","8,999",1904,35,2,2018-08-27,34.0970497,-117.7165019,NA,2,1869.72,3739.44,3552.468,42629.616,"<50",1.18,10030,20060,1880.80133333333,22569.616,1350000,0.0167182340740741,1.67182340740741,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2018,8,3,31.66812480788,"CLAREMONT",34.0970497,-117.7165019,"341   Harvard  ",1350000,"<b>341   Harvard  </b><br/>SP: $1,350,000<br/>Date: 2018-08-27<br/># Units: 2<br/>Cap Rate: 1.67%<br/>GRM: 31.7"
NA,19,"CV18153186MR",1795,"INC","S","542  E 9th ST ","UPLAND",NA,"6.00 (0 0 0 0)",2800,"$339.29",950000,960000,"","8,700",1955,16,6,2018-07-31,34.0961696,-117.6474418,NA,6,1436.29,8617.74,8186.853,98242.236,"<50",1.18,10030,60180,3171.853,38062.236,960000,0.0396481625,3.96481625,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",6,2018,7,3,9.77176455959329,"UPLAND",34.0961696,-117.6474418,"542  E 9th ST ",960000,"<b>542  E 9th ST </b><br/>SP: $960,000<br/>Date: 2018-07-31<br/># Units: 6<br/>Cap Rate: 3.96%<br/>GRM: 9.8"
NA,4,"CV18158178MR",1543,"INC","S","229  E H ST ","ONTARIO",4,"3.00 (2 0 1 0)",2458,"$221.72",545000,540000,"$0.00","8,976",1909,128,2,2019-01-05,34.072564,-117.648498,NA,2,1633.76,3267.52,3104.144,37249.728,"<50",1.18,10030,20060,1432.47733333333,17189.728,540000,0.0318328296296296,3.18328296296296,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2019,1,1,14.4967501507662,"ONTARIO",34.072564,-117.648498,"229  E H ST ",540000,"<b>229  E H ST </b><br/>SP: $540,000<br/>Date: 2019-01-05<br/># Units: 2<br/>Cap Rate: 3.18%<br/>GRM: 14.5"
NA,29,"CV18161225MR",1795,"INC","S","662  N 1st AVE ","UPLAND",NA,"2.00 (0 0 0 0)",1366,"$329.36",449900,449900,"","7,000",1908,33,2,2018-08-13,34.1015808,-117.6495794,NA,2,1572.91,3145.82,2988.529,35862.348,"<50",1.18,10030,20060,1316.86233333333,15802.348,449900,0.035124134252056,3.5124134252056,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2018,8,3,12.5451908503035,"UPLAND",34.1015808,-117.6495794,"662  N 1st AVE ",449900,"<b>662  N 1st AVE </b><br/>SP: $449,900<br/>Date: 2018-08-13<br/># Units: 2<br/>Cap Rate: 3.51%<br/>GRM: 12.5"
NA,26,"CV18194779MR",1543,"INC","S","308   Camellia AVE ","ONTARIO",NA,"2.00 (0 0 0 0)",4496,"$186.61",839000,810000,"$0.00","8,000",1964,87,4,2018-11-30,34.0663872,-117.6723573,NA,4,1652.05,6608.2,6277.79,75333.48,"<50",1.18,10030,40120,2934.45666666667,35213.48,810000,0.0434734320987654,4.34734320987654,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2018,11,4,10.7521914559104,"ONTARIO",34.0663872,-117.6723573,"308   Camellia AVE ",810000,"<b>308   Camellia AVE </b><br/>SP: $810,000<br/>Date: 2018-11-30<br/># Units: 4<br/>Cap Rate: 4.35%<br/>GRM: 10.8"
NA,18,"CV18197792MR",1543,"INC","S","704  E D ST ","ONTARIO",NA,"6.00 (0 0 0 0)",3774,"$317.97",1200000,1145000,"","14,550",1960,77,6,2018-11-30,34.0670593,-117.6349587,NA,6,1507.33,9043.98,8591.781,103101.372,"<50",1.18,10030,60180,3576.781,42921.372,1145000,0.0374859144104803,3.74859144104803,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",6,2018,11,4,11.1055748123313,"ONTARIO",34.0670593,-117.6349587,"704  E D ST ",1145000,"<b>704  E D ST </b><br/>SP: $1,145,000<br/>Date: 2018-11-30<br/># Units: 6<br/>Cap Rate: 3.75%<br/>GRM: 11.1"
NA,10,"CV18200381MR",1795,"INC","S","587  E Arrow  ","UPLAND",NA,"4.00 (0 0 0 0)",2505,"$217.56",545000,535000,"","8,004",1949,1,2,2018-10-18,34.1006531,-117.6714725,NA,2,1685.97,3371.94,3203.343,38440.116,"<50",1.18,10030,20060,1531.67633333333,18380.116,535000,0.0343553570093458,3.43553570093458,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",4,2018,10,4,13.9177519651606,"UPLAND",34.1006531,-117.6714725,"587  E Arrow  ",535000,"<b>587  E Arrow  </b><br/>SP: $535,000<br/>Date: 2018-10-18<br/># Units: 2<br/>Cap Rate: 3.44%<br/>GRM: 13.9"
NA,4,"CV18201888MR",1543,"INC","S","216  E Park ST ","ONTARIO",NA,"2.00 (0 0 0 0)",1560,"$253.21",395000,385000,"","7,500",1960,12,2,2018-09-17,34.0589023,-117.6492898,NA,2,1562.07,3124.14,2967.933,35615.196,"<50",1.18,10030,20060,1296.26633333333,15555.196,385000,0.0404031064935065,4.04031064935065,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2018,9,3,10.8099924537829,"ONTARIO",34.0589023,-117.6492898,"216  E Park ST ",385000,"<b>216  E Park ST </b><br/>SP: $385,000<br/>Date: 2018-09-17<br/># Units: 2<br/>Cap Rate: 4.04%<br/>GRM: 10.8"
NA,31,"CV18223567MR",1543,"INC","S","840 - 842 E D ST ","ONTARIO",NA,"3.00 (0 0 0 0)",1766,"$311.44",550000,560000,"","6,300",1913,9,2,2018-11-01,34.0984658,-117.6484033,NA,2,1566.78,3133.56,2976.882,35722.584,"<50",1.18,10030,20060,1305.21533333333,15662.584,560000,0.0279689,2.79689,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2018,11,4,15.6763575669666,"ONTARIO",34.0984658,-117.6484033,"840 - 842 E D ST ",560000,"<b>840 - 842 E D ST </b><br/>SP: $560,000<br/>Date: 2018-11-01<br/># Units: 2<br/>Cap Rate: 2.8%<br/>GRM: 15.7"
NA,14,"CV18234155MR",1543,"INC","S","612  W Maitland ST ","ONTARIO",NA,"2.00 (0 0 0 0)",2160,"$219.91",475000,464000,"","7,700",1964,15,2,2018-10-15,34.0536704,-117.6586423,NA,2,1658.41,3316.82,3150.979,37811.748,"<50",1.18,10030,20060,1479.31233333333,17751.748,464000,0.0382580775862069,3.82580775862069,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2018,10,4,12.2713184272782,"ONTARIO",34.0536704,-117.6586423,"612  W Maitland ST ",464000,"<b>612  W Maitland ST </b><br/>SP: $464,000<br/>Date: 2018-10-15<br/># Units: 2<br/>Cap Rate: 3.83%<br/>GRM: 12.3"
NA,35,"CV18246137MR",487,"INC","S","1175   Baughman DR ","CLAREMONT",NA,"4.00 (0 0 0 0)",2140,"$383.18",820000,835000,"$0.00","11,475",1956,30,2,2018-12-05,34.1058285,-117.7258271,NA,2,1760.88,3521.76,3345.672,40148.064,"<50",1.18,10030,20060,1674.00533333333,20088.064,835000,0.0240575616766467,2.40575616766467,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",4,2018,12,4,20.7980140711144,"CLAREMONT",34.1058285,-117.7258271,"1175   Baughman DR ",835000,"<b>1175   Baughman DR </b><br/>SP: $835,000<br/>Date: 2018-12-05<br/># Units: 2<br/>Cap Rate: 2.41%<br/>GRM: 20.8"
NA,47,"CV18247671MR",1455,"INC","S","5140   Howard ST ","MONTCLAIR",NA,"2.00 (0 0 0 0)",1800,"$291.67",525000,530000,"","7,808",1963,7,2,2018-11-01,34.0523304,-117.6928013,NA,2,1573.24,3146.48,2989.156,35869.872,"<50",1.18,10030,20060,1317.48933333333,15809.872,530000,0.0298299471698113,2.98299471698113,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2018,11,4,14.7756312038136,"MONTCLAIR",34.0523304,-117.6928013,"5140   Howard ST ",530000,"<b>5140   Howard ST </b><br/>SP: $530,000<br/>Date: 2018-11-01<br/># Units: 2<br/>Cap Rate: 2.98%<br/>GRM: 14.8"
NA,22,"CV18255346MR",1543,"INC","S","1103  E Princeton ST ","ONTARIO",NA,"2.00 (0 0 0 0)",1800,"$252.78",455000,455000,"","8,610",1933,11,2,2019-01-11,34.079892,-117.6318181,NA,2,1526.68,3053.36,2900.692,34808.304,"<50",1.18,10030,20060,1229.02533333333,14748.304,455000,0.0324138549450549,3.24138549450549,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2019,1,1,13.0715934910244,"ONTARIO",34.079892,-117.6318181,"1103  E Princeton ST ",455000,"<b>1103  E Princeton ST </b><br/>SP: $455,000<br/>Date: 2019-01-11<br/># Units: 2<br/>Cap Rate: 3.24%<br/>GRM: 13.1"
NA,16,"CV18268655MR",1543,"INC","S","135  N Miramonte AVE #AB","ONTARIO",NA,"3.00 (0 0 0 0)",1550,"$322.52",499900,478000,"","6,650",1922,26,3,2019-01-07,34.064285,-117.6426958,NA,3,1448.89,4346.67,4129.3365,49552.038,"<50",1.18,10030,30090,1621.8365,19462.038,478000,0.0407155606694561,4.0715560669456,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2019,1,1,9.64642463343284,"ONTARIO",34.064285,-117.6426958,"135  N Miramonte AVE #AB",478000,"<b>135  N Miramonte AVE #AB</b><br/>SP: $478,000<br/>Date: 2019-01-07<br/># Units: 3<br/>Cap Rate: 4.07%<br/>GRM: 9.6"
NA,29,"CV18270388MR",1795,"INC","S","555  E 24th ST ","UPLAND",NA,"4.00 (0 0 0 0)",3096,"$298.77",924999,962000,"","20,803",1957,7,4,2019-01-08,34.1506875,-117.6449123,NA,4,1609.48,6437.92,6116.024,73392.288,"<50",1.18,10030,40120,2772.69066666667,33272.288,962000,0.034586577962578,3.4586577962578,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",4,2019,1,1,13.1076442255077,"UPLAND",34.1506875,-117.6449123,"555  E 24th ST ",962000,"<b>555  E 24th ST </b><br/>SP: $962,000<br/>Date: 2019-01-08<br/># Units: 4<br/>Cap Rate: 3.46%<br/>GRM: 13.1"
NA,26,"CV18270822MR",1543,"INC","S","757  E 5th ST ","ONTARIO",NA,"2.00 (0 0 0 0)",1124,"$362.01",406900,407000,"$0.00","7,524",1950,111,2,2019-04-15,34.081681,-117.6400817,NA,2,1556.47,3112.94,2957.293,35487.516,"<50",1.18,10030,20060,1285.62633333333,15427.516,407000,0.0379054447174447,3.79054447174447,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2019,4,2,11.4688218809116,"ONTARIO",34.081681,-117.6400817,"757  E 5th ST ",407000,"<b>757  E 5th ST </b><br/>SP: $407,000<br/>Date: 2019-04-15<br/># Units: 2<br/>Cap Rate: 3.79%<br/>GRM: 11.5"
NA,16,"CV18275426MR",1543,"INC","S","135  N Miramonte AVE #AB","ONTARIO",2,"3.00 (3 0 0 0)",1550,"$322.52",499900,478000,"$0.00","6,650",1922,26,1,2019-01-07,34.064285,-117.6426958,NA,1,1778.19,1778.19,1689.2805,20271.366,"<50",1.18,10030,10030,853.447166666667,10241.366,478000,0.0214254518828452,2.14254518828452,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",3,2019,1,1,23.5800586896808,"ONTARIO",34.064285,-117.6426958,"135  N Miramonte AVE #AB",478000,"<b>135  N Miramonte AVE #AB</b><br/>SP: $478,000<br/>Date: 2019-01-07<br/># Units: 1<br/>Cap Rate: 2.14%<br/>GRM: 23.6"
NA,9,"CV18295568MR",1455,"INC","S","4601   Kingsley  ","MONTCLAIR",NA,"2.00 (0 0 0 0)",1728,"$271.88",469800,460000,"","7,200",1963,11,2,2019-02-26,34.0667292,-117.7048545,NA,2,1551.65,3103.3,2948.135,35377.62,"<50",1.18,10030,20060,1276.46833333333,15317.62,460000,0.0332991739130435,3.32991739130435,0.05,8500,"IE metro per-unit OPEX baseline with size scaling; no city adjustment.",2,2019,2,1,13.0025705516651,"MONTCLAIR",34.0667292,-117.7048545,"4601   Kingsley  ",460000,"<b>4601   Kingsley  </b><br/>SP: $460,000<br/>Date: 2019-02-26<br/># Units: 2<br/>Cap Rate: 3.33%<br/>GRM: 13"
